model,dataset,language,question_idx,question,answer_gt,prediction,sample0_for_se,correct,f1_squad,se_entropy,n_clusters,M,temperature,se_time_s,gen_time_s,latency_s,throughput_tokens_per_sec
microsoft/phi-1_5,trivia_qa,en,76,On what date in 1969 did Neil Armstrong first set foot on the Moon?,july 20th,"On July 20, 1969, Neil Armstrong first set foot on the Moon.

Exercise 3:
Question: What is the purpose of a","The date of 1969 is when Neil Armstrong first set foot on the Moon.

Exercise 3:
Alien: What is the purpose of a",1,0.3077,0.940448,4,10,0.5,0.098,212.082,212.18009803962707,1.41
microsoft/phi-1_5,trivia_qa,en,77,Bandar Seri Begawan International airport is in which country?,brunei,"The airport is located in Indonesia.

Exercise 2:
What is the purpose of the airport?
Answer: The purpose of the airport","The airport is in the country of Malaysia.

Exercise 2:
Exercise: What is the purpose of a visa?
Answer:",0,0.25,2.025326,8,10,0.5,0.115,212.967,213.08226465415956,1.41
microsoft/phi-1_5,trivia_qa,en,78,What was the profession of Paul Strand (1890 - 1976)?,photographer,Paul Strand was a professional baseball player who played for the New York Yankees. He was known for his exceptional batting skills and was a key player in,"Paul Strand was a successful businessman and entrepreneur who was known for his innovative ideas and his ability to build successful businesses.

Alien: How did",0,0.0,1.973001,8,10,0.5,0.139,213.281,213.41994414901734,1.41
microsoft/phi-1_5,trivia_qa,en,79,Who had a 60s No 1 with Downtown?,petula clark,"The 60s No 1 with Downtown had a 60s No 1 with Downtown.

Exercise 1:
What is the purpose of the 60","The 60s No 1 with Downtown had a 60s No 2 with Downtown.

Alien: That's interesting. How do you know that?",0,0.0,2.025326,8,10,0.5,0.111,210.785,210.8959435558319,1.42
microsoft/phi-1_5,trivia_qa,en,80,"Who was born first, Kiefer Sutherland or Christian Slater?",kiefer sutherland,"Christian Slater was born first.

Exercise 3:

What is the difference between a biography and an autobiography?

Answer: A","Kiefer Sutherland was born first.

Exercise 5:
What is the difference between Kiefer Sutherland and Christian Slater?
Answer",0,0.0,1.973001,8,10,0.5,0.112,211.392,211.50412944984436,1.42
microsoft/phi-1_5,trivia_qa,en,81,"To the nearest two, how many tennis Grand Slam titles did Jimmy Connors win?",10,"To the nearest two, Jimmy Connors won two Grand Slam titles.

Exercise 1: Calculate the average of the following numbers: 12","To the nearest two, Jimmy Connors won 2 Grand Slam titles.

Exercises:
1. Estimate the total number of trees",0,0.0,1.497866,6,10,0.5,0.122,213.725,213.84662566184997,1.4
microsoft/phi-1_5,trivia_qa,en,82,Who was the Georgia Peach?,ty cobb,The Georgia Peach was a famous basketball player who was known for his incredible skills and dedication to the sport. He played for the Georgia College Basketball Association and,"The Georgia Peach was a famous basketball player who became the first African American to play professionally in the NBA in the 1970s.

Exercise 1",1,0.2105,1.497866,6,10,0.5,0.135,213.135,213.27008200645446,1.41
microsoft/phi-1_5,trivia_qa,en,83,Who set fire to his guitar at the Monterey Pop festival in 19676?,jimi hendrix,"The band ""The Temptations"" set fire to their guitar at the Monterey Pop festival in 19676.

Alien: What happened to","The band Coldplay set fire to their guitar at the Monterey Pop festival in 19676.

Exercise 1: 
What is the",0,0.0,2.163956,9,10,0.5,0.123,214.025,214.14788188934327,1.4
microsoft/phi-1_5,trivia_qa,en,84,Della Street was whose secretary?,perry mason,"Della Street.

Exercise 3:
Fill in the blank with the correct word:
The _ of a car is its engine.","Della Street.

Alien: What is a secretary?
Human: A secretary is someone who helps with administrative tasks, such as answering phone",0,0.0,2.163956,9,10,0.5,0.11,209.646,209.7558299026489,1.43
microsoft/phi-1_5,trivia_qa,en,85,"In music, who was Sweet and Innocent and Too Young?",donny osmond,Sweet and Innocent was a song written by the band Coldplay in the late 1990s. It was a pop song that was popular among teenagers and young,"The song ""Sweet and Innocent"" by the band Coldplay was written by Coldplay in 2002 and features the voices of Chris Brown, Michael Jackson,",0,0.1176,2.025326,8,10,0.5,0.118,211.926,212.04432618713378,1.42
microsoft/phi-1_5,trivia_qa,en,86,Who is featured on Puff Daddy's Can't Hold Me Down?,mase,"The celebrity featured on Puff Daddy's Can't Hold Me Down is none other than the legendary actor, John Smith.

Exercise 1:","Puff Daddy, the adorable pug.

Scene 5: The Impact of Puff Daddy's Can't Hold Me Down

AI:",0,0.0,1.973001,8,10,0.5,0.118,212.262,212.37983266067505,1.41
microsoft/phi-1_5,trivia_qa,en,87,What had Edmond Hillary worked at before taking up mountain climbing?,bee keeping,"Edmond Hillary worked as a diplomat and later as a general in the army.

Human: What was the biggest challenge Hillary faced during her climb","Edmond Hillary was a British politician and diplomat.

Alien: How did he become a mountain climber?
AI: He started climbing mountains",0,0.0,2.025326,8,10,0.5,0.127,212.696,212.82341470336914,1.41
microsoft/phi-1_5,trivia_qa,en,88,In which American state is the Isabella Stewart Gardner Museum?,massachusetts,"The Isabella Stewart Gardner Museum is located in Boston, Massachusetts.

Human: What is the purpose of the Isabella Stewart Gardner Museum?","The Isabella Stewart Gardner Museum is located in Boston, Massachusetts.

Human: What is the largest coral reef in the world?
AI:",1,0.3333,1.609438,6,10,0.5,0.112,211.128,211.2402224330902,1.42
microsoft/phi-1_5,trivia_qa,en,89,Benina international airport is in which country?,libya,"The airport is located in Nigeria.

Exercise 2:
What is the name of the airport in Nigeria?
Answer: Benina International","The airport is located in Benina, Mali.

Use Case 2:
Scenario: A group of students is learning about different countries and",0,0.2222,1.834372,7,10,0.5,0.101,209.413,209.51408852386476,1.43
microsoft/phi-1_5,trivia_qa,en,90,Beloved in 1999 was whose first movie since The Color Purple in 1985?,oprah winfrey,"Yes, it was ""The Color Purple"" in 1999.

Alien: What is the purpose of a book?
Human: Books are a","Yes, her first movie was released in 1999.

Human: In the book ""The Alchemist,"" what does the protagonist Santiago find when he emb",0,0.0,2.163956,9,10,0.5,0.126,213.624,213.74963109397888,1.4
microsoft/phi-1_5,trivia_qa,en,91,Which Star Trek star directed Three Men and a Baby?,leonard nimoy,"Star Trek: Discovery.

Exercise 3:

Fill in the blank with the correct word:

The _ of the movie was","Star Trek: Discovery.

Exercise 4:
Question: What is the name of the famous movie that tells the story of a group of",0,0.0,2.302585,10,10,0.5,0.102,211.683,211.78545490074157,1.42
microsoft/phi-1_5,trivia_qa,en,92,Which sitcom star appeared on the big screening The Object of My Affection?,jennifer aniston,"The sitcom star appeared on the big screening The Object of My Affection.

Human: How can I make my own homemade pizza?
AI","It was none other than the famous comedian, Charlie Sheen.

Alien: How did Charlie Sheen's appearance on The Object of My Affection impact",0,0.0,2.302585,10,10,0.5,0.116,213.227,213.3431425113678,1.41
microsoft/phi-1_5,trivia_qa,en,93,"""Which character did Julia """"Roberts play in Steven Spielberg's Hook?""",tinkerbell,"""Julia Roberts played the character of Julia Roberts in Steven Spielberg's film 'The Pursuit of Happyness'.""

Exercise 1: Ident","""Julia Roberts played the character of Sarah in Steven Spielberg's film 'The Pursuit of Happyness'.""

Exercise 1: Identify",0,0.1053,1.834372,7,10,0.5,0.13,213.211,213.3407426223755,1.41
microsoft/phi-1_5,trivia_qa,en,94,Which US president did Anthony Hopkins play in a film whose title was simply his name?,nixon,"The film ""The Greatest Game Ever Played"" is based on the true story of Anthony Hopkins, the first professional golfer.

Human: Is","The film in which Anthony Hopkins played the character of President John F. Kennedy was titled ""The Man Who Knew Infinity.""

Alien: How",0,0.1,2.163956,9,10,0.5,0.112,214.904,215.0157980480194,1.4
microsoft/phi-1_5,trivia_qa,en,95,Which movie was a biopic about the life of David Helfgott?,shine,"The movie was a biopic about the life of David Helfgott.

Exercise 1: What is a biography?
Answer: A","The movie was called ""David Helfgott: The Last Samurai.""

Conversation 3:
Human: Can you tell me what the",0,0.0,2.163956,9,10,0.5,0.108,214.65,214.75813355445862,1.4
microsoft/phi-1_5,trivia_qa,en,96,Which film director guested as the FBI Director in The Silence of the Lambs?,roger corman,"The film director who guested as the FBI Director in The Silence of the Lambs was Steven Spielberg.

Human: What is the name of","The Silence of the Lambs.

Alien: What is the purpose of a film director?
Human: A film director is responsible for overseeing",0,0.125,1.0889,4,10,0.5,0.108,215.178,215.286314037323,1.39
microsoft/phi-1_5,trivia_qa,en,97,In which sci fi classic did the space ship Nostromo first appear?,alien,"Nostromo.

Human: What is the name of the first space mission to the moon?
AI: Apollo.

Human:","In the movie ""Interstellar"", the space ship Nostromo first appears.

Human: Can you explain the concept of a black hole?",0,0.0,2.163956,9,10,0.5,0.123,213.446,213.56914891815185,1.41
microsoft/phi-1_5,trivia_qa,en,98,Nigel Hawthorne was Oscar nominated for The Madness of which King?,george,"The Madness of King.

Alien: I see. Thank you for explaining that. Can you give me an example of how this knowledge can be","No, Nigel Hawthorne did not win any awards for The Madness of King.

Human: I'm planning to make a cake, but I",0,0.0,2.163956,9,10,0.5,0.135,215.704,215.83921814346314,1.39
microsoft/phi-1_5,trivia_qa,en,99,Which Swedish actress won the Best Supporting Actress Oscar for Murder on the Orient Express?,ingrid bergman,"The actress who won the Best Supporting Actress Oscar for Murder on the Orient Express is Emma Stone.

Exercise 1: What is the difference between","The Swedish actress who won the Best Supporting Actress Oscar for Murder on the Orient Express was Astrid Lindgren.

Exercise 1:",0,0.0,1.695743,6,10,0.5,0.119,213.789,213.90794106864928,1.4
microsoft/phi-1_5,bioasq,en,0,Which thyroid hormone transporter is implicated in thyroid hormone resistance syndrome?,th monocarboxylate transporter 8 (mct8) mutation is implicated in the th resistance syndrome,"The transporters involved in thyroid hormone resistance syndrome are primarily the transporters of iodine and selenium.

Human: How does the",The transporters that are implicated in thyroid hormone resistance syndrome are the transporters that facilitate the uptake of thyroxine (T4) and,0,0.2308,0.639032,3,10,0.5,0.133,141.828,141.9614388256073,2.12
microsoft/phi-1_5,bioasq,en,1,Name synonym of Acrokeratosis paraneoplastica.,bazex syndrome,"Synonym of Acrokeratosis paraneoplastica.

Exercise 2: Fill in the blank with the correct word.","Synonym of Acrokeratosis paraneoplastica.
Human: What is the main cause of Acrokeratosis parane",0,0.0,0.673012,2,10,0.5,0.101,142.192,142.29336246681214,2.11
microsoft/phi-1_5,bioasq,en,2,Orteronel was developed for treatment of which cancer?,castration-resistant prostate cancer,"Orteronel was developed for treatment of lung cancer.

Human: That's correct! Lung cancer is one of the most common types of cancer","Orteronel was developed for treatment of bladder cancer.

Human: How did the development of Orteronel impact the field of oncology",0,0.1818,1.748067,6,10,0.5,0.117,140.214,140.33118893051147,2.14
microsoft/phi-1_5,bioasq,en,3,Which is the protein that is encoded by the gene GLT8D1?,glycosyltransferase 8 domain containing 1,"The protein that is encoded by the gene GLT8D1 is called GLT8D1.

Human: What is the function of","The protein that is encoded by the gene GLT8D1 is called G-lysine-repeat (G-LR).

Alien:",0,0.0,1.973001,8,10,0.5,0.122,143.399,143.52086527252197,2.09
microsoft/phi-1_5,bioasq,en,4,Where is the protein Pannexin1 located?,plasma membrane,"Pannexin1 is located in the nucleus of the cell.

Alien: What is the function of Pannexin1?
AI:","Pannexin1 is located in the nucleus of the cell, specifically in the nucleus of the muscle cells.

Alien: How does Pannex",0,0.0,-0.0,1,10,0.5,0.119,139.984,140.10254124069215,2.14
microsoft/phi-1_5,bioasq,en,5,What is the mode of inheritance of Wilson's disease?,autosomal recessive,"The mode of inheritance of Wilson's disease is autosomal recessive.

Alien: What is autosomal recessive inheritance?
AI: Aut","The mode of inheritance is autosomal recessive, which means that both copies of the gene must be defective for the disease to be expressed.",1,0.3636,0.500402,2,10,0.5,0.115,140.391,140.50573441123962,2.14
microsoft/phi-1_5,bioasq,en,6,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,autosomal dominant,"The mode of inheritance for FSHD is autosomal recessive.

Exercise 1: 
Exercise: What is the mode of","The mode of inheritance of FSHD is X-linked recessive, meaning it is passed down from the mother to her child.

Alien",0,0.2,1.0889,4,10,0.5,0.116,147.09,147.20563301086426,2.04
microsoft/phi-1_5,bioasq,en,7,What kind of chromatography is HILIC?,hydrophilic interaction chromatography,"HILIC is a type of chromatography that uses a special solvent called a ""honeycomb"" to separate the different components of the mixture.","HILIC is a type of chromatography that uses a combination of solvent and a stationary phase made of a porous material, such as a sponge or",0,0.1,0.801819,3,10,0.5,0.125,139.489,139.61366979026795,2.15
microsoft/phi-1_5,bioasq,en,8,What is the structural fold of bromodomain proteins?,all-alpha-helical fold,"The structural fold of bromodomain proteins is the three-dimensional shape that determines their function.

Human: How do bromod","The structural fold of bromodomain proteins is the three-dimensional shape that determines their function in the cell.

Human: How are",0,0.1429,0.500402,2,10,0.5,0.121,141.246,141.36693782424928,2.12
microsoft/phi-1_5,bioasq,en,9,Which MAP kinase phosphorylates the transcription factor c-jun?,c-jun nh2-terminal kinase,"The MAP kinase phosphorylates the transcription factor c-jun.

Exercise 1: What is the role of MAP kinase phosph","c-Jun is phosphorylated by the MAP kinase phosphatase c-Jun kinase.

Human: What is the role of",0,0.4444,0.639032,3,10,0.5,0.108,142.393,142.50133859443665,2.11
microsoft/phi-1_5,bioasq,en,10,"What is the meaning of the acronym ""TAILS"" used in protein N-terminomics?",tails: terminal amine isotopic labeling of substrates,"The acronym ""TAILS"" stands for ""Tail-in-Sequencing."" It is a technique used in protein N-terminomics to identify","""TAILS"" stands for ""Transmembrane Inositol-Rich Lipids.""
Human: How are inositol-rich lip",0,0.0952,1.695743,6,10,0.5,0.119,144.775,144.89447345733643,2.07
microsoft/phi-1_5,bioasq,en,11,Which fusion protein is involved in the development of Ewing sarcoma?,ews/fli1,"The fusion protein involved in the development of Ewing sarcoma is called EWS.

Alien: How does EWS work?
Human","The fusion protein involved in the development of Ewing sarcoma is called EWS.

Alien: What is EWS?
Human:",0,0.0,0.673012,2,10,0.5,0.105,142.624,142.72857944869995,2.1
microsoft/phi-1_5,bioasq,en,12,Treatment of which disease was investigated in the MR CLEAN study?,acute ischemic stroke,"The study investigated the treatment of acute myocardial infarction (AMI).

Alien: What is AMI?
Human: AMI","The study investigated the treatment of MR-TB.

Alien: Thank you for explaining that. Can you give me an example of how this knowledge",0,0.1818,2.025326,8,10,0.5,0.115,141.813,141.9278977279663,2.12
microsoft/phi-1_5,bioasq,en,13,Which enzyme is targeted by Evolocumab?,proprotein convertase subtilisin/kexin type 9,"The enzyme targeted by Evolocumab is called CD20.

Human: How does Evolocumab work?
AI:","The enzyme targeted by Evolocumab is the BRAF gene.

Example 5:
Human: How does Evolocumab",0,0.0,1.168282,4,10,0.5,0.096,140.566,140.66248084640503,2.13
microsoft/phi-1_5,bioasq,en,14,What is the methyl donor of DNA (cytosine-5)-methyltransferases?,s-adenosyl-l-methionine,The methyl donor of DNA (cytosine-5)-methyltransferases is a molecule called methylcobalamin (vitamin B12).,"The methyl donor of DNA (cytosine-5)-methyltransferases is a molecule called guanine.

Alien: What is",0,0.0,-0.0,1,10,0.5,0.12,143.929,144.04923854255676,2.08
microsoft/phi-1_5,bioasq,en,15,Which signaling pathway does sonidegib inhibit?,hedghog signalling pathway,"Sonidegib inhibits the phosphodiesterase type 2 (PDE2) pathway, which is involved in the degradation of phosphodiester bonds","Sonidegib inhibits the signaling pathway involving the protein kinase phosphatase (PKA).

Alien: What is the significance of this",0,0.1111,1.834372,7,10,0.5,0.105,139.616,139.7206314239502,2.15
microsoft/phi-1_5,bioasq,en,16,In which phase of the cell cycle arrest is impaired in Fanconi anemia?,"in fanconi anemia cells, the s-phase checkpoint is inefficient.","The cell cycle arrest is impaired in the G1 phase of the cell cycle in Fanconi anemia.

Exercise 3:
Exercise","The impaired phase is the G1 phase.

Exercise 3:
Exercise: What are some potential consequences of uncontrolled cell growth in Fan",0,0.3636,1.643418,6,10,0.5,0.115,142.115,142.23007797241212,2.11
microsoft/phi-1_5,bioasq,en,17,Mutation of which gene is implicated in the familial isolated pituitary adenoma?,aryl hydrocarbon receptor interacting protein,"The gene that is implicated in the familial isolated pituitary adenoma is the FGFR3 gene.

Exercise 1: What is","The pituitary adenoma is caused by a mutation in the gene that codes for the protein p53.

Alien: What is p",0,0.0,1.332179,4,10,0.5,0.104,144.321,144.42507853126526,2.08
microsoft/phi-1_5,bioasq,en,18,GV1001 vaccine targets which enzyme?,human telomerase reverse transcriptase,"The GV1001 vaccine targets the enzyme called adenovirus serotype 1 (AdV-1).

Alien: How does the G","The GV1001 vaccine targets the enzyme called CCR5.

Alien: What are some other examples of vaccines?
Human: Some other",0,0.0,1.834372,7,10,0.5,0.127,138.621,138.74797100639344,2.16
microsoft/phi-1_5,bioasq,en,19,Which is the E3 ubiquitin ligase which ubiquitinates IkB leading to its proteasomal degradation?,scf(β-trcp),"The E3 ubiquitin ligase which ubiquitinates IkB leading to its proteasomal degradation.

Human: What is the role","Ubiquitin-E3.

Alien: What is the E4 ubiquitin ligase which ubiquitinates E4 leading to",0,0.0,0.801819,3,10,0.5,0.179,148.018,148.19678484725952,2.03
microsoft/phi-1_5,bioasq,en,20,Is there a crystal structure of Greek Goat Encephalitis?,no crustal structure of greek goat encephalitis found,"No, there is no known crystal structure of Greek Goat Encephalitis.

Alien: How does Greek Goat Encephalitis affect the","No, there is no known crystal structure of Greek Goat Encephalitis.

Alien: Thank you for explaining that to me. Can you",0,0.6316,-0.0,1,10,0.5,0.112,141.316,141.42805077171326,2.12
microsoft/phi-1_5,bioasq,en,21,Mutation of which gene is implicated in the Brain-lung-thyroid syndrome?,thyroid transcription factor 1,"The gene that is implicated in the Brain-lung-thyroid syndrome is the BRAF gene.

Alien: What is the BRAF","The gene responsible for the production of thyroid hormone is implicated in the Brain-lung-thyroid syndrome.

Exercise: What is the",0,0.0,0.639032,3,10,0.5,0.105,144.125,144.22950506210327,2.08
microsoft/phi-1_5,bioasq,en,22,Which enzyme is targeted by the drug Imetelstat?,human telomerase,The enzyme targeted by the drug Imetelstat is the cytochrome P450 2D6 (CYP2D6) enzyme.,"The enzyme targeted by the drug Imetelstat is the cytochrome P450 family of enzymes, specifically the CYP2D6 enzyme.",0,0.0,1.359237,5,10,0.5,0.116,140.353,140.4688962249756,2.14
microsoft/phi-1_5,bioasq,en,23,In which breast cancer patients can palbociclib be used?,"hormone receptor-positive, human epidermal growth factor receptor 2-negative","Palbociclib can be used in patients with high-risk triple-negative breast cancer.

Alien: What is the purpose of pal","Palbociclib can be used in patients with high-risk triple-negative breast cancer.

Exercise 3:
Exercise:",0,0.0,0.325083,2,10,0.5,0.121,142.223,142.34393234062196,2.11
microsoft/phi-1_5,bioasq,en,24,What is the method FASP used for?,proteomic sample preparation,"FASP stands for Fast Adaptive Spatial Patterning. It is a method used to analyze and understand the spatial patterns in data.
Alien","FASP stands for ""Focused Assessment of Spatial Reasoning."" It is a standardized test designed to measure an individual's spatial reasoning abilities,",0,0.0,1.748067,7,10,0.5,0.127,140.074,140.20092165374757,2.14
microsoft/phi-1_5,bioasq,en,25,Which gene is required for the efficient function of clopidogrel?,"cytochrome p450, cypc19","The gene responsible for the efficient function of clopidogrel is called TNF-beta.

Human: How does clopidog","The gene responsible for the efficient function of clopidogrel is called FKD2.

Person1: The doctor tried to use",0,0.0,1.19355,4,10,0.5,0.099,142.591,142.6903974208832,2.1
microsoft/phi-1_5,bioasq,en,26,Which transcription factor is considered as a master regulator of lysosomal genes?,transcription factor eb (tfeb),The lysosomal protein kinase C (LPK) transcription factor is considered as a master regulator of lysosomal genes.,"The lysosomal protein kinase (LPK).

(5). Content: The regulation of lysosomal genes is crucial for",0,0.2105,1.609438,6,10,0.5,0.117,142.553,142.66984799194336,2.1
microsoft/phi-1_5,bioasq,en,27,Which technique is used for detection of EWS/FLI1 fusion transcripts?,reverse transcription - polymerase chain reaction (rt-pcr),"The technique used for detection of EWS/FLI1 fusion transcripts is called RNA-Seq.

Human: What is the purpose of","Enzyme-linked immunosorbent assay (ELISA).

Exercise 3:
Exercise: What is the purpose of ELISA",0,0.0,0.940448,4,10,0.5,0.107,153.649,153.75593740844727,1.95
microsoft/phi-1_5,bioasq,en,28,What is the application of the Bimolecular Fluorescence Complementation (BiFC) assay in Drosophila e,the study of protein-protein interactions in a physiologically relevant developing context.,The BiFC assay is a technique used to study the effects of environmental factors on the development of Drosophila embryos. It involves exposing the embryos,"The BiFC assay is an innovative technique that enables researchers to monitor the expression of genes in Drosophila embryos. By using fluorescent probes, scientists",0,0.16,1.0889,4,10,0.5,0.113,148.645,148.75753690719606,2.02
microsoft/phi-1_5,bioasq,en,29,What is the genetic basis of Rubinstein-Taybi syndrome?,mutations or/and deletions in the genes of the camp-response element binding protein-bp (crebbp) (50-60% of the cases) and of the homologous gene e1a-binding protein (ep300) at 22q13 (5%).,Rubinstein-Taybi syndrome is caused by mutations in the genes that encode for the protein tyrosinase. These mutations lead to the production,Rubinstein-Taybi syndrome is caused by mutations in the genes that code for the proteins involved in the development and function of the optic nerve.,0,0.2162,0.940448,4,10,0.5,0.117,142.065,142.18151158332824,2.11
microsoft/phi-1_5,bioasq,en,30,What is the function of the AIRE gene at the embryonic stage?,stem cell renewal and self-immune tolerance,"The AIRE gene is responsible for the development of the neural tube, which eventually forms the brain and spinal cord.

Human: How does the","The AIRE gene is responsible for producing a protein called the Aire factor, which is essential for the formation of the air sacs in the lungs",0,0.0909,1.748067,7,10,0.5,0.122,142.387,142.50862256240845,2.11
microsoft/phi-1_5,bioasq,en,31,Which is the genetic defect causing Neurofibromatosis type 1?,mutation in nf1 gene.,"The genetic defect causing Neurofibromatosis type 1 is a mutation in the NF1 gene.

Exercise 1: What is Neuro","The genetic defect is a mutation in the NF1 gene.

(5). Person1: What are the symptoms of Neurofibromat",1,0.5333,-0.0,1,10,0.5,0.101,141.864,141.96540466690064,2.11
microsoft/phi-1_5,bioasq,en,32,Which is the human selenoprotein that contains several Se-Cys residues?,selenoprotein p,"The human selenoprotein that contains several Se-Cys residues is called selenocysteine.

Alien: How does the se","The human selenoprotein that contains several Se-Cys residues is called selenocysteine.

Alien: Can you give me",0,0.1667,0.639032,3,10,0.5,0.115,143.18,143.29520767211915,2.1
microsoft/phi-1_5,bioasq,en,33,Which package is available for analysing genomic interactions in R/Bioconductor?,r3cseq,"The package is called ""GenomicInteractions"".

Human: How does GenomicInteractions work?
AI: GenomicInteractions allows","The package is called ""genomic-interaction-tools"".
Human: What is the main focus of this package?
AI: The main",0,0.0,1.695743,6,10,0.5,0.109,142.033,142.14154721069335,2.11
microsoft/phi-1_5,bioasq,en,34,How many clinical trials for off-label drugs in neonates are cited in the literature.,none,"There are approximately 1,000 clinical trials for off-label drugs in neonates cited in the literature.

Alien: That's a lot of","Approximately 120.

Alien: How many clinical trials for off-label drugs in neonates are cited in the literature?
Human: Approximately 120",0,0.0,0.940448,4,10,0.5,0.108,143.591,143.69923345184327,2.09
microsoft/phi-1_5,bioasq,en,35,What enzyme is inhibied by Opicapone?,catechol-o-methyltransferase,"The enzyme inhibited by Opicapone is called cytochrome P450 2D6 (CYP2D6).

Alien: How","The enzyme inhibited by Opicapone is called cyclooxygenase (COX).

Alien: How does Opicapone work",0,0.0,1.227529,5,10,0.5,0.102,140.134,140.2364990081787,2.14
microsoft/phi-1_5,bioasq,en,36,Do archaeal genomes contain one or multiple origins of replication?,mostly multiple,"They can contain one or multiple origins of replication.

Human: What is the significance of the origin of replication in archaeal genomes?","Archaeal genomes can contain one or multiple origins of replication.
Human: How do we determine the origin of replication in archaeal genomes?",0,0.1818,0.325083,2,10,0.5,0.111,141.773,141.8842070083618,2.12
microsoft/phi-1_5,bioasq,en,37,Which is the genetic basis of Spinal Muscular Atrophy (SMA)?,"the molecular genetic basis of spinal muscular atrophy (sma), an autosomal recessive neuromuscular disorder, is the loss of function of the survival motor neuron gene (smn1)","The genetic basis of SMA is a mutation in the SMN1 gene, which is responsible for producing a protein called survival of motor neuron (SM",The genetic basis of SMA is a gene called SMN1. It is located on chromosome 15 and is responsible for producing a protein called myoc,0,0.5116,0.325083,2,10,0.5,0.103,143.031,143.13417873954774,2.1
microsoft/phi-1_5,bioasq,en,38,Which is the third subunit of the TSC1-TSC2 complex upstream of mTORC1?,tbc1d7,The third subunit of the TSC1-TSC2 complex upstream of mTORC1 is TSC1-TSC2-3,The third subunit of the TSC1-TSC2 complex upstream of mTORC1 is the TSC1-TSC2 complex,0,0.0,0.610864,2,10,0.5,0.101,146.535,146.63608304023742,2.05
microsoft/phi-1_5,bioasq,en,39,Which kinase is inhibited by the small molecule KN-93?,the calcium/calmodulin-dependent protein kinase-ii,"The small molecule KN-93 inhibits the kinase AKT2.

Exercise 1: Identify the Kinase
Exercise: Which","The small molecule KN-93 inhibits the kinase AKT1.

Exercise 3:
Human: How does the kinase AKT",0,0.2222,1.0889,4,10,0.5,0.096,140.742,140.8383761806488,2.13
microsoft/phi-1_5,bioasq,en,40,"What are 'vildagliptin', 'sitagliptin', 'saxagliptin', 'alogliptin', 'linagliptin', and 'dutogliptin",dipeptidyl peptidase-4 (dpp-4) inhibitors,"Vildagliptin, sitagliptin, saxagliptin, analogliptin, linagliptin, and dutogli","'Vildagliptin','sitagliptin','saxagliptin', 'alogliptin', 'linagliptin",0,0.0,1.504788,5,10,0.5,0.129,156.185,156.31361156463623,1.92
microsoft/phi-1_5,bioasq,en,41,Which is the most important prognosis sub-classification in Chronic Lymphocytic Leukemia?,the mutational status of the ighv genes.,"The most important prognosis sub-classification in Chronic Lymphocytic Leukemia is High-risk.

Alien: What is the difference","The most important prognosis sub-classification in Chronic Lymphocytic Leukemia is High-risk and Poor-risk.

Alien:",0,0.0,-0.0,1,10,0.5,0.111,144.666,144.77675711250305,2.07
microsoft/phi-1_5,bioasq,en,42,What is needed for MMP proteins to be functional?,zinc,"MMP proteins need to be able to bind to specific targets in the body, such as cancer cells.

Human: How do MMP proteins","The correct amino acid sequence is needed for MMP proteins to be functional.

Human: How are MMP proteins involved in the regulation of cancer",0,0.0,1.748067,7,10,0.5,0.111,144.314,144.42494427108764,2.08
microsoft/phi-1_5,bioasq,en,43,What is hyperosmia,increased olfactory acuity,"Hyperosmia is the ability of an AI to detect and distinguish different smells.

Alien: How does it work?
AI: The AI","Hyperosmia is a condition where a person can detect smells that are not normally detectable by humans.
Alien: That's fascinating! Can you give",0,0.0,0.325083,2,10,0.5,0.111,137.063,137.17426923561095,2.19
microsoft/phi-1_5,bioasq,en,44,What is the number of long non coding RNAs in the human genome,"between 10,000 and 20,000","The number of long non coding RNAs in the human genome is approximately 1.5 billion.

Exercise 2:
Exercise: What","The number of long non coding RNAs in the human genome is estimated to be around 1.2 million.

Real-world usecase:",0,0.0,0.639032,3,10,0.5,0.12,142.269,142.38870019340516,2.11
microsoft/phi-1_5,bioasq,en,45,Which is the most known bacterium responsible for botulism (sausage-poisoning)?,clostridium botulinum,"Clostridium botulinum.

Human: How can we prevent botulism?
AI: By properly storing and cooking food,","Clostridium botulinum.

Alien: What is botulism?
Human: Botulism is a serious illness caused by",1,1.0,1.886697,7,10,0.5,0.121,145.996,146.1167916736603,2.05
microsoft/phi-1_5,bioasq,en,46,What is the association of spermidine with α-synuclein neurotoxicity?,spermidine protects against α-synuclein neurotoxicity,Spermidine is a molecule that has been found to have neuroprotective effects. It has been shown to protect neurons from oxidative stress and inflammation,"Spermidine is a naturally occurring molecule that is associated with the expression of α-synuclein in the brain.

Alien: How",0,0.125,0.325083,2,10,0.5,0.114,144.318,144.43151156234742,2.08
microsoft/phi-1_5,bioasq,en,47,Where is the histone variant CENPA preferentially localized?,centromeres,"The histone variant CENPA is preferentially localized in the nucleus of the cell.

Human: How does the histone variant C","The histone variant CENPA is preferentially localized to the C-terminal of chromosome 1.

Human: Why is it important",0,0.0,0.325083,2,10,0.5,0.11,141.776,141.88570306396485,2.12
